RreffOffset	RreffValue	RreffAbs	RreffAbsOhm	RcorrOffset	RcorrValue	RcorrAbs	RcorrAbsOhm	Time	TimeStamp	Data	DeltaRAbsOhm	ef
-126	89180	89306	0,01732761683	9	85546	85537	0,01659633575	2108244	1500701442	22/7/17 05:30:42	-0,0007312810766	0,448264
-89	89036	89125	0,01729249826	0	85427	85427	0,01657499298	2111844	1500705042	22/7/17 06:30:42	-0,0007175052855	0,448730
-146	88967	89113	0,01729016996	50	85336	85286	0,01654763542	2115444	1500708642	22/7/17 07:30:42	-0,0007425345397	0,447885
-137	88861	88998	0,01726785706	91	85228	85137	0,01651872566	2119044	1500712242	22/7/17 08:30:42	-0,0007491313973	0,447662
-149	88782	88931	0,01725485737	83	85106	85023	0,01649660678	2122644	1500715842	22/7/17 09:30:42	-0,000758250583	0,447356
-118	88666	88784	0,01722633566	67	85061	84994	0,01649098005	2126244	1500719442	22/7/17 10:30:42	-0,0007353556063	0,448127
-133	88679	88812	0,01723176837	163	85026	84863	0,01646556275	2129844	1500723042	22/7/17 11:30:42	-0,0007662056172	0,447088
-112	88645	88757	0,01722109698	85	85054	84969	0,01648612942	2133444	1500726642	22/7/17 12:30:42	-0,0007349675559	0,448140
-49	88630	88679	0,01720596301	78	85042	84964	0,0164851593	2137044	1500730242	22/7/17 13:30:42	-0,0007208037144	0,448618
-48	88745	88793	0,01722808189	130	84998	84868	0,01646653287	2140644	1500733842	22/7/17 14:30:42	-0,0007615490118	0,447245
-16	88735	88751	0,01721993283	240	85157	84917	0,01647604011	2144244	1500737442	22/7/17 15:30:42	-0,0007438927162	0,447839
-42	88951	88993	0,01726688693	223	85252	85029	0,01649777094	2147844	1500741042	22/7/17 16:30:42	-0,0007691159956	0,446991
94	89085	88991	0,01726649888	376	85440	85064	0,01650456182	2151444	1500744642	22/7/17 17:30:42	-0,0007619370623	0,447232
283	89418	89135	0,01729443851	554	85887	85333	0,0165567546	2155044	1500748242	22/7/17 18:30:42	-0,000737683909	0,448048
357	89956	89599	0,01738446622	672	86385	85713	0,01663048419	2158644	1500751842	22/7/17 19:30:42	-0,000753982028	0,447499
372	90397	90025	0,01746712097	685	86815	86130	0,01671139271	2162244	1500755442	22/7/17 20:30:42	-0,000755728255	0,447440
116	90293	90177	0,0174966128	313	86537	86224	0,01672963108	2165844	1500759042	22/7/17 21:30:42	-0,0007669817181	0,447062
-99	90157	90256	0,01751194079	200	86484	86284	0,01674127259	2169444	1500762642	22/7/17 22:30:42	-0,0007706681974	0,446938
-203	90006	90209	0,01750282161	28	86270	86242	0,01673312354	2173044	1500766242	22/7/17 23:30:42	-0,0007696980713	0,446971
-177	89894	90071	0,01747604613	-69	86161	86230	0,01673079523	2176644	1500769842	23/7/17 00:30:42	-0,0007452508928	0,447793
-160	89687	89847	0,01743258447	-65	85930	85995	0,0166851993	2180244	1500773442	23/7/17 01:30:42	-0,0007473851703	0,447721
-175	89560	89735	0,01741085365	14	85818	85804	0,01664814049	2183844	1500777042	23/7/17 02:30:42	-0,0007627131632	0,447206
-107	89455	89562	0,01737728729	34	85677	85643	0,01661690242	2187444	1500780642	23/7/17 03:30:42	-0,0007603848604	0,447284
-136	89372	89508	0,01736680992	31	85545	85514	0,01659187317	2191044	1500784242	23/7/17 04:30:42	-0,0007749367524	0,446795
-141	89252	89393	0,01734449702	89	85478	85389	0,01656762002	2194644	1500787842	23/7/17 05:30:42	-0,0007768770047	0,446730
-148	89150	89298	0,01732606463	78	85465	85387	0,01656723197	2198244	1500791442	23/7/17 06:30:42	-0,0007588326586	0,447336
-104	89111	89215	0,01730996053	9	85378	85369	0,01656373951	2201844	1500795042	23/7/17 07:30:42	-0,000746221019	0,447760
-67	89064	89131	0,01729366241	94	85364	85270	0,01654453102	2205444	1500798642	23/7/17 08:30:42	-0,0007491313973	0,447662
-144	89099	89243	0,01731539324	125	85391	85266	0,01654375491	2209044	1500802242	23/7/17 09:30:42	-0,0007716383236	0,446906
-60	89024	89084	0,01728454323	97	85238	85141	0,01651950176	2212644	1500805842	23/7/17 10:30:42	-0,0007650414659	0,447127
-71	88969	89040	0,01727600612	75	85243	85168	0,01652474044	2216244	1500809442	23/7/17 11:30:42	-0,0007512656748	0,447591
-89	88957	89046	0,01727717027	52	85213	85161	0,01652338227	2219844	1500813042	23/7/17 12:30:42	-0,0007537880028	0,447506
-76	88898	88974	0,01726320045	140	85224	85084	0,01650844232	2223444	1500816642	23/7/17 13:30:42	-0,0007547581289	0,447473
-112	88914	89026	0,01727328976	167	85161	84994	0,01649098005	2227044	1500820242	23/7/17 14:30:42	-0,000782309711	0,446548
-21	88971	88992	0,01726669291	150	85276	85126	0,01651659138	2230644	1500823842	23/7/17 15:30:42	-0,0007501015235	0,447630
39	89078	89039	0,01727581209	230	85340	85110	0,01651348698	2234244	1500827442	23/7/17 16:30:42	-0,0007623251127	0,447219
106	89247	89141	0,01729560267	291	85504	85213	0,01653347158	2237844	1500831042	23/7/17 17:30:42	-0,0007621310875	0,447225
233	89743	89510	0,01736719797	459	85913	85454	0,01658023166	2241444	1500834642	23/7/17 18:30:42	-0,0007869663164	0,446392
442	90171	89729	0,0174096895	719	86446	85727	0,01663320054	2245044	1500838242	23/7/17 19:30:42	-0,0007764889542	0,446743
423	90583	90160	0,01749331437	724	86829	86105	0,01670654208	2248644	1500841842	23/7/17 20:30:42	-0,0007867722912	0,446399
180	90484	90304	0,017521254	303	86623	86320	0,0167482575	2252244	1500845442	23/7/17 21:30:42	-0,0007729965001	0,446860
-32	90431	90463	0,01755210401	178	86539	86361	0,01675621254	2255844	1500849042	23/7/17 22:30:42	-0,0007958914768	0,446094
-92	90310	90402	0,01754026848	61	86456	86395	0,01676280939	2259444	1500852642	23/7/17 23:30:42	-0,0007774590803	0,446711
-178	90247	90425	0,01754473106	24	86300	86276	0,01673972039	2263044	1500856242	24/7/17 00:30:42	-0,0008050106624	0,445789
-231	90045	90276	0,0175158213	-21	86129	86150	0,01671527321	2266644	1500859842	24/7/17 01:30:42	-0,0008005480822	0,445938
-237	89936	90173	0,0174958367	75	86069	85994	0,01668500528	2270244	1500863442	24/7/17 02:30:42	-0,0008108314192	0,445595
-161	89873	90034	0,01746886719	-10	85925	85935	0,01667355779	2273844	1500867042	24/7/17 03:30:42	-0,0007953094011	0,446113
-156	89721	89877	0,01743840523	44	85900	85856	0,0166582298	2277444	1500870642	24/7/17 04:30:42	-0,0007801754335	0,446620
-110	89684	89794	0,01742230114	5	85713	85708	0,01662951406	2281044	1500874242	24/7/17 05:30:42	-0,0007927870732	0,446197
-144	89499	89643	0,01739300333	73	85673	85600	0,01660855934	2284644	1500877842	24/7/17 06:30:42	-0,0007844439885	0,446477
-118	89409	89527	0,0173704964	16	85616	85600	0,01660855934	2288244	1500881442	24/7/17 07:30:42	-0,0007619370623	0,447232
-109	89382	89491	0,01736351149	69	85558	85489	0,01658702254	2291844	1500885042	24/7/17 08:30:42	-0,0007764889542	0,446743
-102	89275	89377	0,01734139262	49	85439	85390	0,01656781404	2295444	1500888642	24/7/17 09:30:42	-0,0007735785758	0,446841
-157	89241	89398	0,01734546715	78	85355	85277	0,01654588919	2299044	1500892242	24/7/17 10:30:42	-0,0007995779561	0,445970
-105	89186	89291	0,01732470645	96	85344	85248	0,01654026246	2302644	1500895842	24/7/17 11:30:42	-0,0007844439885	0,446477
-55	89143	89198	0,0173066621	114	85249	85135	0,01651833761	2306244	1500899442	24/7/17 12:30:42	-0,000788324493	0,446347
-85	89091	89176	0,01730239355	153	85247	85094	0,01651038258	2309844	1500903042	24/7/17 13:30:42	-0,0007920109723	0,446223
-16	89247	89263	0,01731927374	226	85321	85095	0,0165105766	2313444	1500906642	24/7/17 14:30:42	-0,0008086971417	0,445666
139	89526	89387	0,01734333287	338	85586	85248	0,01654026246	2317044	1500910242	24/7/17 15:30:42	-0,0008030704102	0,445854
240	89706	89466	0,01735866086	425	85848	85423	0,01657421688	2320644	1500913842	24/7/17 16:30:42	-0,0007844439885	0,446477
261	90025	89764	0,01741648038	533	86143	85610	0,01661049959	2324244	1500917442	24/7/17 17:30:42	-0,0008059807885	0,445757
735	90877	90142	0,01748982192	906	87111	86205	0,0167259446	2327844	1500921042	24/7/17 18:30:42	-0,0007638773145	0,447166
1290	92666	91376	0,01772924905	1583	88758	87175	0,01691414907	2331444	1500924642	24/7/17 19:30:42	-0,0008150999742	0,445452
399	92507	92108	0,01787127551	581	88470	87889	0,01705268308	2335044	1500928242	24/7/17 20:30:42	-0,0008185924282	0,445336
-170	91888	92058	0,01786157425	-6	87798	87804	0,01703619094	2338644	1500931842	24/7/17 21:30:42	-0,0008253833111	0,445110
-176	91667	91843	0,01781985883	-76	87581	87657	0,01700766923	2342244	1500935442	24/7/17 22:30:42	-0,0008121895958	0,445549
-234	91322	91556	0,01776417359	-92	87273	87365	0,01695101386	2345844	1500939042	24/7/17 23:30:42	-0,0008131597219	0,445517
-207	91055	91262	0,01770713017	-110	87074	87184	0,0169158953	2349444	1500942642	25/7/17 00:30:42	-0,0007912348714	0,446249
-250	90820	91070	0,01766987733	-39	86686	86725	0,01682683772	2353044	1500946242	25/7/17 01:30:42	-0,0008430396067	0,444523
-206	90669	90875	0,01763204241	-75	86560	86635	0,01680937545	2356644	1500949842	25/7/17 02:30:42	-0,000822666958	0,445200
-166	90457	90623	0,01758314805	6	86319	86313	0,01674689933	2360244	1500953442	25/7/17 03:30:42	-0,0008362487238	0,444748
-179	90289	90468	0,01755307414	11	86281	86270	0,01673855624	2363844	1500957042	25/7/17 04:30:42	-0,0008145178985	0,445472
-98	90104	90202	0,01750146343	40	86077	86037	0,01669334836	2367444	1500960642	25/7/17 05:30:42	-0,000808115066	0,445685
-158	90029	90187	0,01749855305	5	85912	85907	0,01666812508	2371044	1500964242	25/7/17 06:30:42	-0,000830427967	0,444942
-140	89888	90028	0,01746770304	115	85853	85738	0,01663533482	2374644	1500967842	25/7/17 07:30:42	-0,0008323682193	0,444877
-81	89765	89846	0,01743239045	41	85716	85675	0,01662311123	2378244	1500971442	25/7/17 08:30:42	-0,0008092792174	0,445646
-71	89673	89744	0,01741259988	68	85650	85582	0,01660506689	2381844	1500975042	25/7/17 09:30:42	-0,0008075329904	0,445705
-67	89541	89608	0,01738621245	60	85619	85559	0,01660060431	2385444	1500978642	25/7/17 10:30:42	-0,0007856081398	0,446438
-80	89450	89530	0,01737107848	83	85496	85413	0,01657227662	2389044	1500982242	25/7/17 11:30:42	-0,0007988018552	0,445996
-80	89449	89529	0,01737088445	141	85393	85252	0,01654103856	2392644	1500985842	25/7/17 12:30:42	-0,0008298458913	0,444961
-54	89438	89492	0,01736370552	80	85374	85294	0,01654918762	2396244	1500989442	25/7/17 13:30:42	-0,0008145178985	0,445472
99	89660	89561	0,01737709326	246	85602	85356	0,01656121719	2399844	1500993042	25/7/17 14:30:42	-0,0008158760751	0,445426
254	89924	89670	0,01739824201	401	85950	85549	0,01659866405	2403444	1500996642	25/7/17 15:30:42	-0,0007995779561	0,445970
339	90233	89894	0,01744170366	531	86272	85741	0,0166359169	2407044	1501000242	25/7/17 16:30:42	-0,0008057867633	0,445763
220	90607	90387	0,0175373581	565	86606	86041	0,01669412446	2410644	1501003842	25/7/17 17:30:42	-0,0008432336319	0,444516
765	91420	90655	0,01758935686	1000	87382	86382	0,01676028707	2414244	1501007442	25/7/17 18:30:42	-0,0008290697904	0,444987
1372	93260	91888	0,01782858996	1699	89224	87525	0,0169820579	2417844	1501011042	25/7/17 19:30:42	-0,0008465320608	0,444407
356	93021	92665	0,01797934756	689	89000	88311	0,01713456173	2421444	1501014642	25/7/17 20:30:42	-0,0008447858337	0,444465
-179	92406	92585	0,01796382554	26	88235	88209	0,01711477115	2425044	1501018242	25/7/17 21:30:42	-0,0008490543887	0,444323
-208	92184	92392	0,01792637867	-121	87897	88018	0,01707771234	2428644	1501021842	25/7/17 22:30:42	-0,0008486663383	0,444336
-284	91814	92098	0,01786933526	-96	87617	87713	0,01701853464	2432244	1501025442	25/7/17 23:30:42	-0,0008508006157	0,444265
-191	91526	91717	0,01779541165	-176	87327	87503	0,01697778935	2435844	1501029042	26/7/17 00:30:42	-0,0008176223021	0,445368
-219	91290	91509	0,0177550544	-130	87064	87194	0,01691783555	2439444	1501032642	26/7/17 01:30:42	-0,0008372188499	0,444716
-194	90982	91176	0,017690444	-156	86745	86901	0,01686098616	2443044	1501036242	26/7/17 02:30:42	-0,0008294578409	0,444974
-243	90781	91024	0,01766095217	-25	86546	86571	0,01679695783	2446644	1501039842	26/7/17 03:30:42	-0,0008639943311	0,443828
-168	90616	90784	0,01761438611	-85	86371	86456	0,01677464493	2450244	1501043442	26/7/17 04:30:42	-0,0008397411779	0,444632
-193	90435	90628	0,01758411818	-32	86325	86357	0,01675543644	2453844	1501047042	26/7/17 05:30:42	-0,00082868174	0,445000
-150	90313	90463	0,01755210401	-83	86150	86233	0,01673137731	2457444	1501050642	26/7/17 06:30:42	-0,0008207267057	0,445265
-131	90157	90288	0,0175181496	35	85992	85957	0,01667782635	2461044	1501054242	26/7/17 07:30:42	-0,0008403232535	0,444613
-149	90037	90186	0,01749835903	18	85906	85888	0,01666443861	2464644	1501057842	26/7/17 08:30:42	-0,0008339204211	0,444826
-129	89912	90041	0,01747022537	47	85813	85766	0,01664076753	2468244	1501061442	26/7/17 09:30:42	-0,0008294578409	0,444974
-106	89807	89913	0,01744539014	10	85593	85583	0,01660526091	2471844	1501065042	26/7/17 10:30:42	-0,0008401292283	0,444620
-76	89734	89810	0,01742540554	87	85587	85500	0,01658915682	2475444	1501068642	26/7/17 11:30:42	-0,0008362487238	0,444748
-73	89556	89629	0,01739028698	99	85565	85466	0,01658255996	2479044	1501072242	26/7/17 12:30:42	-0,0008077270156	0,445698
-41	89630	89671	0,01739843604	162	85486	85324	0,01655500838	2482644	1501075842	26/7/17 13:30:42	-0,0008434276571	0,444510
38	89754	89716	0,01740716717	209	85607	85398	0,01656936624	2486244	1501079442	26/7/17 14:30:42	-0,0008378009256	0,444697
150	90062	89912	0,01744519611	388	85900	85512	0,01659148512	2489844	1501083042	26/7/17 15:30:42	-0,0008537109941	0,444169
218	90485	90267	0,01751407507	496	86263	85767	0,01664096155	2493444	1501086642	26/7/17 16:30:42	-0,0008731135167	0,443527
345	90948	90603	0,01757926755	627	86802	86175	0,01672012385	2497044	1501090242	26/7/17 17:30:42	-0,0008591437005	0,443989
713	91951	91238	0,01770247356	924	87735	86811	0,01684352389	2500644	1501093842	26/7/17 18:30:42	-0,0008589496752	0,443995
898	93799	92901	0,01802513751	1222	89673	88451	0,01716172526	2504244	1501097442	26/7/17 19:30:42	-0,0008634122554	0,443848
-180	92590	92770	0,01799972021	-88	88236	88324	0,01713708406	2507844	1501101042	26/7/17 20:30:42	-0,0008626361545	0,443873
-131	92320	92451	0,01793782616	-63	88010	88073	0,01708838372	2511444	1501104642	26/7/17 21:30:42	-0,0008494424392	0,444310
-262	91977	92239	0,01789669282	-84	87622	87706	0,01701717647	2515044	1501108242	26/7/17 22:30:42	-0,0008795163492	0,443315
-232	91738	91970	0,01784450003	-106	87416	87522	0,01698147582	2518644	1501111842	26/7/17 23:30:42	-0,000863024205	0,443860
-150	91501	91651	0,01778260598	-150	87140	87290	0,01693646197	2522244	1501115442	27/7/17 00:30:42	-0,0008461440103	0,444420
-177	91224	91401	0,01773409968	-77	86871	86948	0,01687010534	2525844	1501119042	27/7/17 01:30:42	-0,0008639943311	0,443828
-187	91025	91212	0,01769742891	-92	86628	86720	0,01682586759	2529444	1501122642	27/7/17 02:30:42	-0,0008715613149	0,443578
-159	90802	90961	0,01764872858	-18	86549	86567	0,01679618173	2533044	1501126242	27/7/17 03:30:42	-0,0008525468428	0,444207
-119	90699	90818	0,01762098297	8	86359	86351	0,01675427228	2536644	1501129842	27/7/17 04:30:42	-0,0008667106843	0,443738
-135	90498	90633	0,0175850883	18	86252	86234	0,01673157133	2540244	1501133442	27/7/17 05:30:42	-0,0008535169689	0,444175
-134	90379	90513	0,01756180528	79	86129	86050	0,01669587069	2543844	1501137042	27/7/17 06:30:42	-0,0008659345834	0,443764
-149	90346	90495	0,01755831282	24	86064	86040	0,01669393044	2547444	1501140642	27/7/17 07:30:42	-0,0008643823816	0,443815
-72	90268	90340	0,01752823891	82	85969	85887	0,01666424458	2551044	1501144242	27/7/17 08:30:42	-0,0008639943311	0,443828
-93	90192	90285	0,01751756752	88	85883	85795	0,01664639426	2554644	1501147842	27/7/17 09:30:42	-0,0008711732645	0,443591
-111	90033	90144	0,01749020997	109	85759	85650	0,0166182606	2558244	1501151442	27/7/17 10:30:42	-0,0008719493654	0,443565
-109	90009	90118	0,01748516531	168	85693	85525	0,01659400745	2561844	1501155042	27/7/17 11:30:42	-0,0008911578627	0,442931
-14	90013	90027	0,01746750902	146	85729	85583	0,01660526091	2565444	1501158642	27/7/17 12:30:42	-0,0008622481041	0,443886
22	90071	90049	0,01747177757	258	85802	85544	0,01659769393	2569044	1501162242	27/7/17 13:30:42	-0,0008740836428	0,443495
108	90245	90137	0,01748885179	272	86023	85751	0,01663785715	2572644	1501165842	27/7/17 14:30:42	-0,000850994641	0,444259
170	90506	90336	0,01752746281	440	86317	85877	0,01666230433	2576244	1501169442	27/7/17 15:30:42	-0,0008651584825	0,443790
205	90710	90505	0,01756025307	432	86421	85989	0,01668403515	2579844	1501173042	27/7/17 16:30:42	-0,0008762179203	0,443424
636	91535	90899	0,01763669901	1124	87472	86348	0,01675369021	2583444	1501176642	27/7/17 17:30:42	-0,0008830088032	0,443200
1201	93021	91820	0,01781539625	1474	88823	87349	0,01694790946	2587044	1501180242	27/7/17 18:30:42	-0,0008674867852	0,443713
561	93297	92736	0,01799312335	1016	89035	88019	0,01707790636	2590644	1501183842	27/7/17 19:30:42	-0,0009152169907	0,442140
-120	92661	92781	0,01800185449	66	88171	88105	0,01709459253	2594244	1501187442	27/7/17 20:30:42	-0,0009072619565	0,442401
-236	92338	92574	0,01796169127	-23	87910	87933	0,01706122019	2597844	1501191042	27/7/17 21:30:42	-0,0009004710736	0,442624
-202	92012	92214	0,01789184218	-133	87541	87674	0,01701096766	2601444	1501194642	27/7/17 22:30:42	-0,0008808745258	0,443270
-216	91719	91935	0,01783770915	-97	87214	87311	0,0169405365	2605044	1501198242	27/7/17 23:30:42	-0,0008971726447	0,442733
-244	91399	91643	0,01778105378	-108	86904	87012	0,01688252296	2608644	1501201842	28/7/17 00:30:42	-0,0008985308213	0,442688
-153	91074	91227	0,01770033929	-104	86666	86770	0,01683556885	2612244	1501205442	28/7/17 01:30:42	-0,000864770432	0,443803
-138	90901	91039	0,01766386254	-63	86500	86563	0,01679540563	2615844	1501209042	28/7/17 02:30:42	-0,0008684569113	0,443681
-118	90702	90820	0,01762137102	53	86314	86261	0,01673681001	2619444	1501212642	28/7/17 03:30:42	-0,000884561005	0,443149
-65	90672	90737	0,01760526693	21	86162	86141	0,01671352699	2623044	1501216242	28/7/17 04:30:42	-0,0008917399384	0,442912
-131	90556	90687	0,01759556566	63	86110	86047	0,01669528862	2626644	1501219842	28/7/17 05:30:42	-0,0009002770483	0,442631
-168	90420	90588	0,01757635717	54	86032	85978	0,01668190088	2630244	1501223442	28/7/17 06:30:42	-0,0008944562916	0,442823
-150	90297	90447	0,01754899961	26	85984	85958	0,01667802037	2633844	1501227042	28/7/17 07:30:42	-0,0008709792392	0,443597
-116	90297	90413	0,01754240275	99	85878	85779	0,01664328986	2637444	1501230642	28/7/17 08:30:42	-0,000899112897	0,442669
-143	90208	90351	0,01753037319	107	85759	85652	0,01661864865	2641044	1501234242	28/7/17 09:30:42	-0,0009117245367	0,442254
-75	90074	90149	0,01749118009	83	85754	85671	0,01662233513	2644644	1501237842	28/7/17 10:30:42	-0,0008688449617	0,443668
-116	90074	90190	0,01749913513	130	85745	85615	0,01661146972	2648244	1501241442	28/7/17 11:30:42	-0,0008876654087	0,443046
-68	90098	90166	0,01749447852	73	85662	85589	0,01660642506	2651844	1501245042	28/7/17 12:30:42	-0,0008880534591	0,443034
-7	90162	90169	0,0174950606	189	85771	85582	0,01660506689	2655444	1501248642	28/7/17 13:30:42	-0,0008899937114	0,442970
80	90317	90237	0,01750825431	350	85875	85525	0,01659400745	2659044	1501252242	28/7/17 14:30:42	-0,0009142468646	0,442172
199	90474	90275	0,01751562727	281	86119	85838	0,01665473734	2662644	1501255842	28/7/17 15:30:42	-0,0008608899275	0,443931
250	90953	90703	0,01759867007	514	86499	85985	0,01668325905	2666244	1501259442	28/7/17 16:30:42	-0,000915411016	0,442133
551	91436	90885	0,01763398266	969	87196	86227	0,01673021316	2669844	1501263042	28/7/17 17:30:42	-0,0009037695024	0,442516
776	92237	91461	0,01774574119	1091	87862	86771	0,01683576288	2673444	1501266642	28/7/17 18:30:42	-0,0009099783096	0,442312
